topic,action,path,reason
triumphant orphan,create_planned,/home/dan/wealtheow/Topic Notes/triumphant orphan.md,missing file in vault
Trofim Lysenko,create_planned,/home/dan/wealtheow/Topic Notes/Trofim Lysenko.md,missing file in vault
Troisième République,create_planned,/home/dan/wealtheow/Topic Notes/Troisième République.md,missing file in vault
True Detective,create_planned,/home/dan/wealtheow/Topic Notes/True Detective.md,missing file in vault
Trump,create_planned,/home/dan/wealtheow/Topic Notes/Trump.md,missing file in vault
Trump administration,create_planned,/home/dan/wealtheow/Topic Notes/Trump administration.md,missing file in vault
Trump Administration,create_planned,/home/dan/wealtheow/Topic Notes/Trump Administration.md,missing file in vault
Trump administration and higher education,create_planned,/home/dan/wealtheow/Topic Notes/Trump administration and higher education.md,missing file in vault
Trump second-term foreign policy and tariffs,create_planned,/home/dan/wealtheow/Topic Notes/Trump second-term foreign policy and tariffs.md,missing file in vault
Trump Tariffs (Topic),instantiated,/home/dan/wealtheow/Topic Notes/Trump Tariffs (Topic).md,filename exists in vault
Trump v. Wilcox,create_planned,/home/dan/wealtheow/Topic Notes/Trump v. Wilcox.md,missing file in vault
Trump-era legal strategy,create_planned,/home/dan/wealtheow/Topic Notes/Trump-era legal strategy.md,missing file in vault
Trumpism,create_planned,/home/dan/wealtheow/Topic Notes/Trumpism.md,missing file in vault
trust,create_planned,/home/dan/wealtheow/Topic Notes/trust.md,missing file in vault
Trust,create_planned,/home/dan/wealtheow/Topic Notes/Trust.md,missing file in vault
Trust in Technology,create_planned,/home/dan/wealtheow/Topic Notes/Trust in Technology.md,missing file in vault
trust; civility; testimony; Royal Society; pedagogy; credibility; early modern science; authority; exam culture,create_planned,/home/dan/wealtheow/Topic Notes/trust; civility; testimony; Royal Society; pedagogy; credibility; early modern science; authority; exam culture.md,missing file in vault
Truth and Approximation,create_planned,/home/dan/wealtheow/Topic Notes/Truth and Approximation.md,missing file in vault
truth and evidence,create_planned,/home/dan/wealtheow/Topic Notes/truth and evidence.md,missing file in vault
Truth and Reconciliation Commission,create_planned,/home/dan/wealtheow/Topic Notes/Truth and Reconciliation Commission.md,missing file in vault
Truth Social,create_planned,/home/dan/wealtheow/Topic Notes/Truth Social.md,missing file in vault
Tsao,create_planned,/home/dan/wealtheow/Topic Notes/Tsao.md,missing file in vault
tsunami generation mechanisms,create_planned,/home/dan/wealtheow/Topic Notes/tsunami generation mechanisms.md,missing file in vault
Tuberization,create_planned,/home/dan/wealtheow/Topic Notes/Tuberization.md,missing file in vault
Tucker Carlson,create_planned,/home/dan/wealtheow/Topic Notes/Tucker Carlson.md,missing file in vault
Tudor translation,create_planned,/home/dan/wealtheow/Topic Notes/Tudor translation.md,missing file in vault
tuition policy,create_planned,/home/dan/wealtheow/Topic Notes/tuition policy.md,missing file in vault
Tunnels,create_planned,/home/dan/wealtheow/Topic Notes/Tunnels.md,missing file in vault
Turcotte Hall,instantiated,/home/dan/wealtheow/Topic Notes/Turcotte Hall.md,filename exists in vault
Turkey,instantiated,/home/dan/wealtheow/Topic Notes/Turkey.md,filename exists in vault
Turner,create_planned,/home/dan/wealtheow/Topic Notes/Turner.md,missing file in vault
Turnitin,create_planned,/home/dan/wealtheow/Topic Notes/Turnitin.md,missing file in vault
tutoiement,create_planned,/home/dan/wealtheow/Topic Notes/tutoiement.md,missing file in vault
tweens,create_planned,/home/dan/wealtheow/Topic Notes/tweens.md,missing file in vault
Twentieth Century,instantiated,/home/dan/wealtheow/Topic Notes/Twentieth Century.md,filename exists in vault
Twentieth- and Twenty-First-Century Politics,create_planned,/home/dan/wealtheow/Topic Notes/Twentieth- and Twenty-First-Century Politics.md,missing file in vault
Twentieth-Century History,create_planned,/home/dan/wealtheow/Topic Notes/Twentieth-Century History.md,missing file in vault
twentieth-century poetry,create_planned,/home/dan/wealtheow/Topic Notes/twentieth-century poetry.md,missing file in vault
Twin Peaks,create_planned,/home/dan/wealtheow/Topic Notes/Twin Peaks.md,missing file in vault
Twitch TV (Live Streaming Service),instantiated,/home/dan/wealtheow/Topic Notes/Twitch TV (Live Streaming Service).md,filename exists in vault
Twitter,create_planned,/home/dan/wealtheow/Topic Notes/Twitter.md,missing file in vault
two-party systems,create_planned,/home/dan/wealtheow/Topic Notes/two-party systems.md,missing file in vault
typewriter myth,create_planned,/home/dan/wealtheow/Topic Notes/typewriter myth.md,missing file in vault
typography history,create_planned,/home/dan/wealtheow/Topic Notes/typography history.md,missing file in vault
téléphone cellulaire,create_planned,/home/dan/wealtheow/Topic Notes/téléphone cellulaire.md,missing file in vault
téléphones cellulaires,create_planned,/home/dan/wealtheow/Topic Notes/téléphones cellulaires.md,missing file in vault
U.N. General Assembly,create_planned,/home/dan/wealtheow/Topic Notes/U.N. General Assembly.md,missing file in vault
U.S. Constitution,create_planned,/home/dan/wealtheow/Topic Notes/U.S. Constitution.md,missing file in vault
U.S. decline and Thucydides Trap debate,create_planned,/home/dan/wealtheow/Topic Notes/U.S. decline and Thucydides Trap debate.md,missing file in vault
U.S. economy,create_planned,/home/dan/wealtheow/Topic Notes/U.S. economy.md,missing file in vault
U.S. Economy,create_planned,/home/dan/wealtheow/Topic Notes/U.S. Economy.md,missing file in vault
U.S. education policy,create_planned,/home/dan/wealtheow/Topic Notes/U.S. education policy.md,missing file in vault
U.S. foreign policy,create_planned,/home/dan/wealtheow/Topic Notes/U.S. foreign policy.md,missing file in vault
U.S. fringe politics,create_planned,/home/dan/wealtheow/Topic Notes/U.S. fringe politics.md,missing file in vault
U.S. History,create_planned,/home/dan/wealtheow/Topic Notes/U.S. History.md,missing file in vault
U.S. Military,create_planned,/home/dan/wealtheow/Topic Notes/U.S. Military.md,missing file in vault
U.S. Politics,create_planned,/home/dan/wealtheow/Topic Notes/U.S. Politics.md,missing file in vault
U.S. public schools,create_planned,/home/dan/wealtheow/Topic Notes/U.S. public schools.md,missing file in vault
U.S. Senate,create_planned,/home/dan/wealtheow/Topic Notes/U.S. Senate.md,missing file in vault
U.S.-Canada collaboration,create_planned,/home/dan/wealtheow/Topic Notes/U.S.-Canada collaboration.md,missing file in vault
UBC,instantiated,/home/dan/wealtheow/Chair Book/Curriculum committee Work/UBC.md,filename exists in vault
Uber,create_planned,/home/dan/wealtheow/Topic Notes/Uber.md,missing file in vault
Uber (Tech Company),instantiated,/home/dan/wealtheow/Topic Notes/Uber (Tech Company).md,filename exists in vault
Uber misconduct,create_planned,/home/dan/wealtheow/Topic Notes/Uber misconduct.md,missing file in vault
UK education history,create_planned,/home/dan/wealtheow/Topic Notes/UK education history.md,missing file in vault
Ukraine war,create_planned,/home/dan/wealtheow/Topic Notes/Ukraine war.md,missing file in vault
Ulrike Meinhof,create_planned,/home/dan/wealtheow/Topic Notes/Ulrike Meinhof.md,missing file in vault
Ultimate Causation,instantiated,/home/dan/wealtheow/Topic Notes/Ultimate Causation.md,filename exists in vault
UN Commission of Inquiry,create_planned,/home/dan/wealtheow/Topic Notes/UN Commission of Inquiry.md,missing file in vault
UN regulation,create_planned,/home/dan/wealtheow/Topic Notes/UN regulation.md,missing file in vault
Uncle Tom,instantiated,/home/dan/wealtheow/Topic Notes/Uncle Tom.md,filename exists in vault
unconscious bias,instantiated,/home/dan/wealtheow/Topic Notes/unconscious bias.md,filename exists in vault
underclass,instantiated,/home/dan/wealtheow/Topic Notes/underclass.md,filename exists in vault
Undergraduate curriculum,create_planned,/home/dan/wealtheow/Topic Notes/Undergraduate curriculum.md,missing file in vault
Unemployment,instantiated,/home/dan/wealtheow/Topic Notes/Unemployment.md,filename exists in vault
Unessay (Exercise),instantiated,/home/dan/wealtheow/Topic Notes/Unessay (Exercise).md,filename exists in vault
Unessay Book,create_planned,/home/dan/wealtheow/Topic Notes/Unessay Book.md,missing file in vault
unessay chapter,create_planned,/home/dan/wealtheow/Topic Notes/unessay chapter.md,missing file in vault
Unessay Princiotta and Harvey,create_planned,/home/dan/wealtheow/Topic Notes/Unessay Princiotta and Harvey.md,missing file in vault
Unifor,create_planned,/home/dan/wealtheow/Topic Notes/Unifor.md,missing file in vault
unilateralism,create_planned,/home/dan/wealtheow/Topic Notes/unilateralism.md,missing file in vault
unintentional injuries,create_planned,/home/dan/wealtheow/Topic Notes/unintentional injuries.md,missing file in vault
Union campaigns,create_planned,/home/dan/wealtheow/Topic Notes/Union campaigns.md,missing file in vault
Union Democracy,create_planned,/home/dan/wealtheow/Topic Notes/Union Democracy.md,missing file in vault
Union Education,create_planned,/home/dan/wealtheow/Topic Notes/Union Education.md,missing file in vault
union membership,instantiated,/home/dan/wealtheow/Topic Notes/union membership.md,filename exists in vault
Union States (US),instantiated,/home/dan/wealtheow/Topic Notes/Union States (US).md,filename exists in vault
Union Strategy,create_planned,/home/dan/wealtheow/Topic Notes/Union Strategy.md,missing file in vault
Union strategy,create_planned,/home/dan/wealtheow/Topic Notes/Union strategy.md,missing file in vault
Unions,instantiated,/home/dan/wealtheow/Topic Notes/Unions.md,filename exists in vault
United Auto Workers (UAW),instantiated,/home/dan/wealtheow/Topic Notes/United Auto Workers (UAW).md,filename exists in vault
United Conservative Party,create_planned,/home/dan/wealtheow/Topic Notes/United Conservative Party.md,missing file in vault
United Conservative Party (UCP),instantiated,/home/dan/wealtheow/Topic Notes/United Conservative Party (UCP).md,filename exists in vault
United Farm Workers,create_planned,/home/dan/wealtheow/Topic Notes/United Farm Workers.md,missing file in vault
United Kingdom,instantiated,/home/dan/wealtheow/Topic Notes/United Kingdom.md,filename exists in vault
United Nations,create_planned,/home/dan/wealtheow/Topic Notes/United Nations.md,missing file in vault
United States,create_planned,/home/dan/wealtheow/Topic Notes/United States.md,missing file in vault
United States (Country),instantiated,/home/dan/wealtheow/Topic Notes/United States (Country).md,filename exists in vault
United States (Officials and employees),create_planned,/home/dan/wealtheow/Topic Notes/United States (Officials and employees).md,missing file in vault
United States Army,create_planned,/home/dan/wealtheow/Topic Notes/United States Army.md,missing file in vault
United States cities,create_planned,/home/dan/wealtheow/Topic Notes/United States cities.md,missing file in vault
United States Department of Defense,create_planned,/home/dan/wealtheow/Topic Notes/United States Department of Defense.md,missing file in vault
United States health data,create_planned,/home/dan/wealtheow/Topic Notes/United States health data.md,missing file in vault
United States History,create_planned,/home/dan/wealtheow/Topic Notes/United States History.md,missing file in vault
United States Influence,create_planned,/home/dan/wealtheow/Topic Notes/United States Influence.md,missing file in vault
United States Labour Movement,create_planned,/home/dan/wealtheow/Topic Notes/United States Labour Movement.md,missing file in vault
United States Military Academy,create_planned,/home/dan/wealtheow/Topic Notes/United States Military Academy.md,missing file in vault
United States politics,create_planned,/home/dan/wealtheow/Topic Notes/United States politics.md,missing file in vault
United States Politics,create_planned,/home/dan/wealtheow/Topic Notes/United States Politics.md,missing file in vault
United States Science Policy,create_planned,/home/dan/wealtheow/Topic Notes/United States Science Policy.md,missing file in vault
United States v. Calley,create_planned,/home/dan/wealtheow/Topic Notes/United States v. Calley.md,missing file in vault
United States v. Rahimi,create_planned,/home/dan/wealtheow/Topic Notes/United States v. Rahimi.md,missing file in vault
United States v. Skrmetti,create_planned,/home/dan/wealtheow/Topic Notes/United States v. Skrmetti.md,missing file in vault
United Steelworkers (USW),create_planned,/home/dan/wealtheow/Topic Notes/United Steelworkers (USW).md,missing file in vault
Unitied States (Diplomacy),create_planned,/home/dan/wealtheow/Topic Notes/Unitied States (Diplomacy).md,missing file in vault
Universal Credit,create_planned,/home/dan/wealtheow/Topic Notes/Universal Credit.md,missing file in vault
Universalist,instantiated,/home/dan/wealtheow/Topic Notes/Universalist.md,filename exists in vault
universality,create_planned,/home/dan/wealtheow/Topic Notes/universality.md,missing file in vault
Universities,create_planned,/home/dan/wealtheow/Topic Notes/Universities.md,missing file in vault
universities,create_planned,/home/dan/wealtheow/Topic Notes/universities.md,missing file in vault
Universities (China),instantiated,/home/dan/wealtheow/Topic Notes/Universities (China).md,filename exists in vault
